Stock,Signal,Timestamp,Price,EMA5,EMA20,RSI,MACD,MACD Signal
ITC.NS,SELL,2025-02-24 14:10:00+05:30,402.20001220703125,402.3611586312834,402.40006160032846,45.886868707852564,0.013236588858546838,0.04379938840286508
ITC.NS,SELL,2025-02-25 15:00:00+05:30,404.79998779296875,405.385756379638,405.58524196981807,42.58760572920616,0.335989382761511,0.6165313919928915
ITC.NS,SELL,2025-02-27 15:10:00+05:30,401.0,401.493119006135,401.596781105759,42.16918154935947,0.07893803191120696,0.17454539471640224
INDUSINDBK.NS,SELL,2025-02-21 15:20:00+05:30,1041.75,1043.57951115878,1044.1218617093439,41.781705174709096,0.05349171828311228,0.2916794046949727
INDUSINDBK.NS,BUY,2025-02-24 12:05:00+05:30,1029.0,1028.640117354677,1028.5211754111506,49.35307106546564,-0.8953746135334768,-1.536495253333465
INDUSINDBK.NS,SELL,2025-02-24 15:00:00+05:30,1027.5999755859375,1028.5303748578826,1028.6976501917165,45.74956518705016,0.15851028017073077,0.27224012381659674
INDUSINDBK.NS,SELL,2025-02-25 12:20:00+05:30,1036.5,1037.8324822350367,1038.21976827377,44.75285743336473,0.53028130124153,1.038952828864843
INDUSINDBK.NS,SELL,2025-02-27 13:25:00+05:30,1050.4000244140625,1051.1054869644465,1051.2988395013058,47.123221611291676,0.38381507031340334,0.7032210531857737
INDUSINDBK.NS,SELL,2025-02-27 14:00:00+05:30,1048.800048828125,1050.4541517469193,1051.0083142449207,39.27519436147869,-0.0010111922138094087,0.27723628161480873
INDUSINDBK.NS,SELL,2025-02-28 15:15:00+05:30,970.5,981.7532022791487,983.6720292026021,38.83178622554162,-0.541825774389963,-0.4261253966451466
INFY.NS,SELL,2025-02-24 09:15:00+05:30,1798.6500244140625,1810.1630994745983,1812.0926991064525,29.603928001420872,-0.21709402443298131,0.27535713970310394
INFY.NS,BUY,2025-02-24 14:30:00+05:30,1757.949951171875,1756.5490423494234,1756.4207273935158,49.86593699056126,-2.191776654836758,-3.532209173852384
